quote_date,origin_port,dest_port,rate_20,rate_40,source,sender,raw_line,src_file
2026-07-08,DALIAN,NHAVA SHEVA,1930,1850,ocean_star,as23@oceanstarsz.com,ZIM via mun USD1930/1850 ETD 16-JULY(DCB),FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,NHAVA SHEVA,1800,1800,ocean_star,as23@oceanstarsz.com,COSCO via pip USD1800/1800 ETD 13-JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,NHAVA SHEVA,1700,1800,ocean_star,as23@oceanstarsz.com,ESL via mun USD1700/1800 ETD 20-JULY(DCB),FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,NHAVA SHEVA,2000,2000,ocean_star,as23@oceanstarsz.com,MSC via mun USD2000/2000 ETD 19-JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,NHAVA SHEVA,1960,1960,ocean_star,as23@oceanstarsz.com,HMM via pip USD1960/1960 ETD 12-JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,NHAVA SHEVA,2630,2830,ocean_star,as23@oceanstarsz.com,"HMM via pip  USD2630/2830 ETD 12-JULY.ihc prepaid .(ICD TKD, Dadri, PIYALA, FARIDABAD)",FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,NHAVA SHEVA,1700,1800,ocean_star,as23@oceanstarsz.com,ESL via mun USD1700/1800 ETD 13-JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,NHAVA SHEVA,1930,2000,ocean_star,as23@oceanstarsz.com,ZIM via mun USD1930/2000 VALID 08-17 JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,NHAVA SHEVA,1750,1950,ocean_star,as23@oceanstarsz.com,ONE via pip USD1750/1950 VALID 06-14 JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,NHAVA SHEVA,1900,1900,ocean_star,as23@oceanstarsz.com,COSCO via mun USD1900/1900 ETD 10-JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,NHAVA SHEVA,1750,1750,ocean_star,as23@oceanstarsz.com,ESL via mun USD1750/1750 ETD 18-JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,NHAVA SHEVA,1850,1850,ocean_star,as23@oceanstarsz.com,MSC via mun USD1850/1850 ETD 17/19-JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,NHAVA SHEVA,1800,1800,ocean_star,as23@oceanstarsz.com,OOCL via pip USD1800/1800 ETD 14-JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,NHAVA SHEVA,1850,1850,ocean_star,as23@oceanstarsz.com,COSCO via pip USD1850/1850 ETD 14-JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,NHAVA SHEVA,1900,1900,ocean_star,as23@oceanstarsz.com,MSC via mun USD1900/1900 ETD 14-JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,NHAVA SHEVA,1800,1800,ocean_star,as23@oceanstarsz.com,MSC via mun USD1800/1800 ETD 20-JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,NHAVA SHEVA,1900,1900,ocean_star,as23@oceanstarsz.com,ZIM via mun USD1900/1900 ETD 13-JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,NHAVA SHEVA,1800,1900,ocean_star,as23@oceanstarsz.com,PERMA via mun USD1800/1900 ETD 12-JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,NHAVA SHEVA,1950,1950,ocean_star,as23@oceanstarsz.com,ESL via mun USD1950/1950 ETD 15-JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,NHAVA SHEVA,1800,2000,ocean_star,as23@oceanstarsz.com,OOCL via mun USD1800/2000 ETD 17/20-JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,NHAVA SHEVA,2025,2150,ocean_star,as23@oceanstarsz.com,ESL via mun USD2025/2150 ETD 17-JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,NHAVA SHEVA,1850,2000,ocean_star,as23@oceanstarsz.com,PERMA via mun USD1850/2000 ETD 18-JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,NHAVA SHEVA,1950,1950,ocean_star,as23@oceanstarsz.com,ONE via pip/mun USD1950/1950 ETD 14/19-JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,NHAVA SHEVA,1835,1860,ocean_star,as23@oceanstarsz.com,OOCL via pip USD1835/1860 ETD 19-JULY(YANGSHAN),FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,NHAVA SHEVA,2035,2060,ocean_star,as23@oceanstarsz.com,OOCL via mun USD2035/2060 ETD 15-JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,NHAVA SHEVA,1935,1960,ocean_star,as23@oceanstarsz.com,OOCL via pip USD1935/1960 ETD 12-JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,NHAVA SHEVA,2000,1950,ocean_star,as23@oceanstarsz.com,ZIM via mun USD2000/1950 ETD 15-JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,NHAVA SHEVA,2000,2000,ocean_star,as23@oceanstarsz.com,MSC via mun USD2000/2000 ETD 13-JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,NHAVA SHEVA,1800,1800,ocean_star,as23@oceanstarsz.com,MSC via mun USD1800/1800 ETD 17-JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,NHAVA SHEVA,1910,1910,ocean_star,as23@oceanstarsz.com,HMM via pip USD1910/1910 ETD 14-JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,NHAVA SHEVA,1960,1960,ocean_star,as23@oceanstarsz.com,HMM via mun USD1960/1960 ETD 14-JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,NHAVA SHEVA,2250,2200,ocean_star,as23@oceanstarsz.com,PERMA via mun USD2250/2200 ETD 14/17-JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,NHAVA SHEVA,2150,2250,ocean_star,as23@oceanstarsz.com,ESL via mun USD2150/2250 ETD 14-JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,NHAVA SHEVA,,2400,ocean_star,as23@oceanstarsz.com,ONE via mun USD2400/40HQ ETD 13-JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,NHAVA SHEVA,2400,2300,ocean_star,as23@oceanstarsz.com,COSCO via mun USD2400/2300 ETD 16/21-JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,NHAVA SHEVA,2200,2200,ocean_star,as23@oceanstarsz.com,COSCO via mun USD2200/2200 ETD 18-JULY.indirect,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,NHAVA SHEVA,2225,2225,ocean_star,as23@oceanstarsz.com,MSC via mun USD2225/2225 ETD 13-JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,NHAVA SHEVA,2300,2350,ocean_star,as23@oceanstarsz.com,PERMA via mun USD2300/2350 ETD 15-JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,NHAVA SHEVA,2250,2250,ocean_star,as23@oceanstarsz.com,COSCO via mun USD2250/2250 ETD 15-JUNE,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,NHAVA SHEVA,2425,2425,ocean_star,as23@oceanstarsz.com,COSCO via mun USD2425/2425 ETD 14-JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,NHAVA SHEVA,2225,2225,ocean_star,as23@oceanstarsz.com,MSC via mun USD2225/2225 ETD 14-JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,SHEKOU,CHENNAI,,2200,ocean_star,as23@oceanstarsz.com,"COSCO USD2200/40HQ, CLS: 16-July",FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,SHEKOU,CHENNAI,2100,2100,ocean_star,as23@oceanstarsz.com,"WHL USD2100/2100, CLS: 14/17-July",FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,SHEKOU,CHENNAI,2200,2250,ocean_star,as23@oceanstarsz.com,"NAMSUNG USD2200/2250, CLS: 20-July",FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,SHEKOU,CHENNAI,2300,2400,ocean_star,as23@oceanstarsz.com,"SJJ USD2300/2400, CLS: 18-July",FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,SHEKOU,CHENNAI,2250,2450,ocean_star,as23@oceanstarsz.com,"KMTC USD2250/2450, CLS: 11-July",FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,SHEKOU,CHENNAI,2300,2700,ocean_star,as23@oceanstarsz.com,"SKR USD2300/2700, CLS: 15-July",FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,NANSHA,CHENNAI,1900,2000,ocean_star,as23@oceanstarsz.com,"RCL USD1900/2000, CLS: 17-July",FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,NANSHA,CHENNAI,2050,2050,ocean_star,as23@oceanstarsz.com,"NAMSUNG USD2050/2050, CLS: 19-July",FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,NANSHA,CHENNAI,2000,2000,ocean_star,as23@oceanstarsz.com,"WHL USD2000/2000, CLS: 13-July",FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,NANSHA,CHENNAI,2150,2150,ocean_star,as23@oceanstarsz.com,"IAL USD2150/2150, CLS: 15/16-July",FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,NANSHA,CHENNAI,1950,2000,ocean_star,as23@oceanstarsz.com,"COSCO USD1950/2000, rate valid to 14-July",FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,NINGBO,CHENNAI,2100,2150,ocean_star,as23@oceanstarsz.com,"IAL USD2100/2150, ETD: 17-July",FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,NINGBO,CHENNAI,2050,,ocean_star,as23@oceanstarsz.com,"SITC USD2050/20GP, ETD: 13-July",FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,NINGBO,CHENNAI,,2100,ocean_star,as23@oceanstarsz.com,"SNL USD2100/40HQ, ETD: 15-July",FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,NINGBO,CHENNAI,,2150,ocean_star,as23@oceanstarsz.com,"SJJ USD2150/40HQ, ETD: 15-July",FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,NINGBO,CHENNAI,,2100,ocean_star,as23@oceanstarsz.com,"NAMSUNG USD2100/40HQ, ETD: 15-July",FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,SHANGHAI,CHENNAI,1775,1775,ocean_star,as23@oceanstarsz.com,"IAL USD1775/1775, ETD: 14-July",FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,SHANGHAI,CHENNAI,1900,2100,ocean_star,as23@oceanstarsz.com,"PIL USD1900/2100, ETD: 14-July",FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,SHANGHAI,CHENNAI,2000,2300,ocean_star,as23@oceanstarsz.com,"RCL USD2000/2300, ETD: 12-July",FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,SHANGHAI,CHENNAI,1970,2140,ocean_star,as23@oceanstarsz.com,"SNL USD1970/2140, ETD: 16/18-July",FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,SHANGHAI,CHENNAI,2100,2300,ocean_star,as23@oceanstarsz.com,"KMTC USD2100/2300, ETD: 16/17-July",FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,SHANGHAI,CHENNAI,2000,2000,ocean_star,as23@oceanstarsz.com,"WHL USD2000/2000, ETD: 15/18/22/26-July",FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,QINGDAO,CHENNAI,2190,2490,ocean_star,as23@oceanstarsz.com,"SITC USD2190/2490, ETD: 16-July",FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,QINGDAO,CHENNAI,2200,2400,ocean_star,as23@oceanstarsz.com,"SNL USD2200/2400, ETD: 15-July",FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,QINGDAO,CHENNAI,2265,2365,ocean_star,as23@oceanstarsz.com,"CMA USD2265/2365, ETD: 14-July",FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,QINGDAO,CHENNAI,2125,2425,ocean_star,as23@oceanstarsz.com,"TSL USD2125/2425, ETD: 13/16-July",FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,QINGDAO,CHENNAI,2300,2300,ocean_star,as23@oceanstarsz.com,"COSCO USD2300/2300, ETD: 13-July",FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,TIANJIN,CHENNAI,1700,1800,ocean_star,as23@oceanstarsz.com,"RCL USD1700/1800, ETD: 19-July",FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,TIANJIN,CHENNAI,1700,1700,ocean_star,as23@oceanstarsz.com,"COSCO USD1700/1700, ETD: 17-July",FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,TIANJIN,CHENNAI,1750,1750,ocean_star,as23@oceanstarsz.com,"MSC USD1750/1750, Rate valid to 19-July",FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,TIANJIN,CHENNAI,1900,2000,ocean_star,as23@oceanstarsz.com,"KMTC USD1900/2000, Rate valid to 18-July",FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,XIAMEN,CHENNAI,1450,1850,ocean_star,as23@oceanstarsz.com,"PIL USD1450/1850, ETD: 13-July",FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,XIAMEN,CHENNAI,1500,1550,ocean_star,as23@oceanstarsz.com,"RCL USD1500/1550, ETD: 14-July",FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,XIAMEN,CHENNAI,1600,1650,ocean_star,as23@oceanstarsz.com,"OOCL USD1600/1650, ETD: 14-July",FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,XIAMEN,CHENNAI,1600,1700,ocean_star,as23@oceanstarsz.com,"CMA USD1600/1700, ETD: 14-July",FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,CHENNAI,1850,1950,ocean_star,as23@oceanstarsz.com,"IAL USD1850/1950, ETD: 20-July",FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,CHENNAI,1725,1725,ocean_star,as23@oceanstarsz.com,"MSC USD1725/1725, Rate valid to 19-July",FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,CHENNAI,1800,1900,ocean_star,as23@oceanstarsz.com,"EMC USD1800/1900, Rate valid to 14-July",FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,CHENNAI,1975,2075,ocean_star,as23@oceanstarsz.com,"WHL USD1975/2075, Rate valid to 15-July",FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,CHENNAI,1650,1850,ocean_star,as23@oceanstarsz.com,ONE via pip USD1650/1850 ETD 12-JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,CHENNAI,1400,1600,ocean_star,as23@oceanstarsz.com,ONE via pip USD1400/1600 ETD 18-JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,CHENNAI,1930,1850,ocean_star,as23@oceanstarsz.com,ZIM via mun USD1930/1850 ETD 16-JULY(DCB),FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,CHENNAI,1800,1800,ocean_star,as23@oceanstarsz.com,COSCO via pip USD1800/1800 ETD 13-JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,CHENNAI,1700,1800,ocean_star,as23@oceanstarsz.com,ESL via mun USD1700/1800 ETD 20-JULY(DCB),FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,CHENNAI,2000,2000,ocean_star,as23@oceanstarsz.com,MSC via mun USD2000/2000 ETD 19-JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,CHENNAI,1960,1960,ocean_star,as23@oceanstarsz.com,HMM via pip USD1960/1960 ETD 12-JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,CHENNAI,2630,2830,ocean_star,as23@oceanstarsz.com,"HMM via pip  USD2630/2830 ETD 12-JULY.ihc prepaid .(ICD TKD, Dadri, PIYALA, FARIDABAD)",FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,CHENNAI,1700,1800,ocean_star,as23@oceanstarsz.com,ESL via mun USD1700/1800 ETD 19-JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,CHENNAI,1930,2000,ocean_star,as23@oceanstarsz.com,ZIM via mun USD1930/2000 VALID 08-17 JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,CHENNAI,1750,1950,ocean_star,as23@oceanstarsz.com,ONE via pip USD1750/1950 VALID 06-13 JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,CHENNAI,1500,1600,ocean_star,as23@oceanstarsz.com,ONE via pip USD1500/1600 VALID 13-21 JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,CHENNAI,1750,1750,ocean_star,as23@oceanstarsz.com,ESL via mun USD1750/1750 ETD 18-JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,CHENNAI,1850,1850,ocean_star,as23@oceanstarsz.com,MSC via mun USD1850/1850 ETD 17/19-JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,CHENNAI,1800,1800,ocean_star,as23@oceanstarsz.com,OOCL via pip USD1800/1800 ETD 14-JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,CHENNAI,1850,1850,ocean_star,as23@oceanstarsz.com,COSCO via pip USD1850/1850 ETD 14-JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,CHENNAI,1900,1900,ocean_star,as23@oceanstarsz.com,MSC via mun USD1900/1900 ETD 14-JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,CHENNAI,1800,1800,ocean_star,as23@oceanstarsz.com,MSC via mun USD1800/1800 ETD 20-JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,CHENNAI,1900,1900,ocean_star,as23@oceanstarsz.com,ZIM via mun USD1900/1900 ETD 13-JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,CHENNAI,1800,1900,ocean_star,as23@oceanstarsz.com,PERMA via mun USD1800/1900 ETD 12-JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,CHENNAI,1950,1950,ocean_star,as23@oceanstarsz.com,ESL via mun USD1950/1950 ETD 15-JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,CHENNAI,1800,2000,ocean_star,as23@oceanstarsz.com,OOCL via mun USD1800/2000 ETD 17/20-JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,CHENNAI,2025,2150,ocean_star,as23@oceanstarsz.com,ESL via mun USD2025/2150 ETD 17-JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,CHENNAI,1850,2000,ocean_star,as23@oceanstarsz.com,PERMA via mun USD1850/2000 ETD 18-JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,CHENNAI,1950,1950,ocean_star,as23@oceanstarsz.com,ONE via pip/mun USD1950/1950 ETD 14/19-JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,CHENNAI,1835,1860,ocean_star,as23@oceanstarsz.com,OOCL via pip USD1835/1860 ETD 19-JULY(YANGSHAN),FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,CHENNAI,2035,2060,ocean_star,as23@oceanstarsz.com,OOCL via mun USD2035/2060 ETD 15-JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,CHENNAI,1935,1960,ocean_star,as23@oceanstarsz.com,OOCL via pip USD1935/1960 ETD 12-JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,CHENNAI,2000,1950,ocean_star,as23@oceanstarsz.com,ZIM via mun USD2000/1950 ETD 15-JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,CHENNAI,2000,2000,ocean_star,as23@oceanstarsz.com,MSC via mun USD2000/2000 ETD 13-JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,CHENNAI,1800,1800,ocean_star,as23@oceanstarsz.com,MSC via mun USD1800/1800 ETD 17-JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,CHENNAI,1910,1910,ocean_star,as23@oceanstarsz.com,HMM via pip USD1910/1910 ETD 14-JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,CHENNAI,1960,1960,ocean_star,as23@oceanstarsz.com,HMM via mun USD1960/1960 ETD 14-JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,CHENNAI,2250,2200,ocean_star,as23@oceanstarsz.com,PERMA via mun USD2250/2200 ETD 14/17-JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,CHENNAI,2150,2250,ocean_star,as23@oceanstarsz.com,ESL via mun USD2150/2250 ETD 14-JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,CHENNAI,,2400,ocean_star,as23@oceanstarsz.com,ONE via mun USD2400/40HQ ETD 13-JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,CHENNAI,2400,2300,ocean_star,as23@oceanstarsz.com,COSCO via mun USD2400/2300 ETD 16/21-JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,CHENNAI,2200,2200,ocean_star,as23@oceanstarsz.com,COSCO via mun USD2200/2200 ETD 18-JULY.indirect,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,CHENNAI,2225,2225,ocean_star,as23@oceanstarsz.com,MSC via mun USD2225/2225 ETD 13-JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,CHENNAI,2300,2350,ocean_star,as23@oceanstarsz.com,PERMA via mun USD2300/2350 ETD 15-JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,CHENNAI,2250,2250,ocean_star,as23@oceanstarsz.com,COSCO via mun USD2250/2250 ETD 15-JUNE,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,CHENNAI,2425,2425,ocean_star,as23@oceanstarsz.com,COSCO via mun USD2425/2425 ETD 14-JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,DALIAN,CHENNAI,2225,2225,ocean_star,as23@oceanstarsz.com,MSC via mun USD2225/2225 ETD 14-JULY,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,SHENZHEN,KOLKATA,1650,1950,ocean_star,as23@oceanstarsz.com,RCL USD1650/1950  ETD17-JUL,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,SHENZHEN,KOLKATA,1850,2350,ocean_star,as23@oceanstarsz.com,WHL USD1850/2350 ETD15-JUL,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,SHENZHEN,KOLKATA,2050,3050,ocean_star,as23@oceanstarsz.com,PIL USD2050/3050 ETD123-JUL,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,SHENZHEN,KOLKATA,1950,1950,ocean_star,as23@oceanstarsz.com,MSC USD1950/1950 Rate valid till 19TH JUL,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,SHENZHEN,KOLKATA,1550,1750,ocean_star,as23@oceanstarsz.com,ONE USD1550/1750  Rate valid till 21TH JUL,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,SHENZHEN,KOLKATA,1950,1950,ocean_star,as23@oceanstarsz.com,COSCO USD1950/1950 Rate valid till 14TH JUL,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,NANSHA,KOLKATA,1650,1850,ocean_star,as23@oceanstarsz.com,ONE USD1650/1850  Rate valid till 21TH JUL,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,NANSHA,KOLKATA,1950,1950,ocean_star,as23@oceanstarsz.com,MSC USD1950/1950 Rate valid till 19TH JUL,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,NANSHA,KOLKATA,1950,1950,ocean_star,as23@oceanstarsz.com,COSCO USD1950/1950 Rate valid till 14TH JUL,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,NANSHA,KOLKATA,1750,2250,ocean_star,as23@oceanstarsz.com,RCL USD1750/2250 ETD17-JUL,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,NINGBO,KOLKATA,1600,1800,ocean_star,as23@oceanstarsz.com,RCL USD1600/1800 ETD17-JUL,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,NINGBO,KOLKATA,2175,2550,ocean_star,as23@oceanstarsz.com,SITC USD2175/2550 ETD12-JUL,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,NINGBO,KOLKATA,2050,2050,ocean_star,as23@oceanstarsz.com,MSC USD2050/2050 ETD14-JUL,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,NINGBO,KOLKATA,1950,2250,ocean_star,as23@oceanstarsz.com,PIL USD1950/2250 ETD16-JUL,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,NINGBO,KOLKATA,1450,2350,ocean_star,as23@oceanstarsz.com,WHL USD1450/2350 ETD11/12/13-JUL,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,SHANGHAI,KOLKATA,1600,2150,ocean_star,as23@oceanstarsz.com,RCL USD1600/2150 ETD11-JUL,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,SHANGHAI,KOLKATA,1700,2300,ocean_star,as23@oceanstarsz.com,WHL USD1700/2300 ETD20-JUL,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,SHANGHAI,KOLKATA,1775,2300,ocean_star,as23@oceanstarsz.com,PIL USD1775/2300 ETD14-JUL,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,SHANGHAI,KOLKATA,2450,3200,ocean_star,as23@oceanstarsz.com,SITC USD2450/3200 ETD15-JUL,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,SHANGHAI,KOLKATA,1900,2200,ocean_star,as23@oceanstarsz.com,YML USD1900/2200  ETD21-JUL,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,XIAMEN,KOLKATA,1800,2050,ocean_star,as23@oceanstarsz.com,RCL USD1800/2050 ETD14-JUL,FW_ Update rate from China To India - Ocean Star_3.eml
2026-07-08,XIAMEN,KOLKATA,1750,2550,ocean_star,as23@oceanstarsz.com,PIL USD1750/2550 ETD11-JUL,FW_ Update rate from China To India - Ocean Star_3.eml
