quote_date,origin_port,dest_port,rate_20,rate_40,source,sender,raw_line,src_file
2026-03-13,QINGDAO,NHAVA SHEVA,1950,2050,ocean_star,as23@oceanstarsz.com,RCL USD1950/2050 ETD19/22-Mar,2026-03-13_as23.eml
2026-03-13,QINGDAO,NHAVA SHEVA,1950,1850,ocean_star,as23@oceanstarsz.com,COSCO USD1950/1850 ETD21-Mar,2026-03-13_as23.eml
2026-03-13,TIANJIN,NHAVA SHEVA,1750,1850,ocean_star,as23@oceanstarsz.com,PERMA USD1750/1850 ETD22-Mar,2026-03-13_as23.eml
2026-03-13,TIANJIN,NHAVA SHEVA,1750,1750,ocean_star,as23@oceanstarsz.com,COSCO USD1750/1750 ETD25-Mar indirect,2026-03-13_as23.eml
2026-03-13,TIANJIN,NHAVA SHEVA,1925,1950,ocean_star,as23@oceanstarsz.com,OOCL USD1925/1950 ETD18-Mar,2026-03-13_as23.eml
2026-03-13,TIANJIN,NHAVA SHEVA,1700,1800,ocean_star,as23@oceanstarsz.com,EMC USD1700/1800 ETD26-Mar,2026-03-13_as23.eml
2026-03-13,TIANJIN,NHAVA SHEVA,1750,1950,ocean_star,as23@oceanstarsz.com,ESL USD1750/1950 ETD22-Mar,2026-03-13_as23.eml
2026-03-13,TIANJIN,NHAVA SHEVA,1900,1900,ocean_star,as23@oceanstarsz.com,WHL USD1900/1900 Valid from 9-Mar to 15-Mar,2026-03-13_as23.eml
2026-03-13,TIANJIN,NHAVA SHEVA,1850,1850,ocean_star,as23@oceanstarsz.com,MSC USD1850/1850 Valid from 16-Mar to 22-Mar indirect 10days free time,2026-03-13_as23.eml
2026-03-13,TIANJIN,NHAVA SHEVA,1750,1850,ocean_star,as23@oceanstarsz.com,TSL USD1750/1850 ETD22-Mar,2026-03-13_as23.eml
2026-03-13,TIANJIN,NHAVA SHEVA,1850,1850,ocean_star,as23@oceanstarsz.com,ZIM USD1850/1850 ETD19-Mar,2026-03-13_as23.eml
2026-03-13,TIANJIN,NHAVA SHEVA,2050,2050,ocean_star,as23@oceanstarsz.com,RCL USD2050/2050 ETD19-Mar,2026-03-13_as23.eml
2026-03-13,XIAMEN,NHAVA SHEVA,1700,1750,ocean_star,as23@oceanstarsz.com,EMC USD1700/1750 ETD18-Mar,2026-03-13_as23.eml
2026-03-13,XIAMEN,NHAVA SHEVA,1600,1600,ocean_star,as23@oceanstarsz.com,ZIM USD1600/1600 ETD17/22-Mar,2026-03-13_as23.eml
2026-03-13,XIAMEN,NHAVA SHEVA,1550,1550,ocean_star,as23@oceanstarsz.com,OOCL USD1550/1550 ETD17-Mar,2026-03-13_as23.eml
2026-03-13,XIAMEN,NHAVA SHEVA,1650,1650,ocean_star,as23@oceanstarsz.com,COSCO USD1650/1650 ETD17-Mar,2026-03-13_as23.eml
2026-03-13,XIAMEN,NHAVA SHEVA,1650,1650,ocean_star,as23@oceanstarsz.com,ESL USD1650/1650 ETD17-Mar,2026-03-13_as23.eml
2026-03-13,XIAMEN,NHAVA SHEVA,1400,1400,ocean_star,as23@oceanstarsz.com,MSC USD1400/1400 ETD22-Mar indirect 10days free time,2026-03-13_as23.eml
2026-03-13,DALIAN,NHAVA SHEVA,1853,1853,ocean_star,as23@oceanstarsz.com,VOLTA USD1853/1853 ETD21-Mar,2026-03-13_as23.eml
2026-03-13,DALIAN,NHAVA SHEVA,1850,1900,ocean_star,as23@oceanstarsz.com,EMC USD1850/1900 Valid from 16-Mar to 31-Mar,2026-03-13_as23.eml
2026-03-13,DALIAN,NHAVA SHEVA,1875,1875,ocean_star,as23@oceanstarsz.com,WHL USD1875/1875 Valid from 16-Mar to 23-Mar,2026-03-13_as23.eml
2026-03-13,DALIAN,NHAVA SHEVA,1875,1875,ocean_star,as23@oceanstarsz.com,COSCO USD1875/1875 Valid from 16-Mar to 22-Mar,2026-03-13_as23.eml
2026-03-13,DALIAN,NHAVA SHEVA,1875,1875,ocean_star,as23@oceanstarsz.com,MSC USD1875/1875 Valid from 16-Mar to 21-Mar indirect,2026-03-13_as23.eml
2026-03-13,SHENZHEN,KOLKATA,1375,1575,ocean_star,as23@oceanstarsz.com,RCL USD1375/1575 ETD22-MAR,2026-03-13_as23.eml
2026-03-13,SHENZHEN,KOLKATA,1900,2850,ocean_star,as23@oceanstarsz.com,PIL USD1900/2850 ETD24-MAR,2026-03-13_as23.eml
2026-03-13,SHENZHEN,KOLKATA,1875,2800,ocean_star,as23@oceanstarsz.com,SITC USD1875/2800 ETD23-MAR,2026-03-13_as23.eml
2026-03-13,SHENZHEN,KOLKATA,1850,2050,ocean_star,as23@oceanstarsz.com,ONE USD1850/2050 Rate valid till 21TH MAR,2026-03-13_as23.eml
2026-03-13,SHENZHEN,KOLKATA,1450,1450,ocean_star,as23@oceanstarsz.com,"MSC USD1450/1450 ETD22-MAR,10days free time",2026-03-13_as23.eml
2026-03-13,SHENZHEN,KOLKATA,1750,1950,ocean_star,as23@oceanstarsz.com,COSCO USD1750/1950 Rate valid till 21TH MAR,2026-03-13_as23.eml
2026-03-13,SHENZHEN,KOLKATA,1650,1950,ocean_star,as23@oceanstarsz.com,WHL USD1650/1950 ETD21-MAR,2026-03-13_as23.eml
2026-03-13,SHENZHEN,KOLKATA,2250,2750,ocean_star,as23@oceanstarsz.com,"CMA USD2250/2750 Rate valid till 21st MAR,21days free time",2026-03-13_as23.eml
2026-03-13,NANSHA,KOLKATA,1450,1450,ocean_star,as23@oceanstarsz.com,"MSC USD1450/1450 ETD21-MAR,10days free time",2026-03-13_as23.eml
2026-03-13,NANSHA,KOLKATA,1750,1950,ocean_star,as23@oceanstarsz.com,COSCO USD1750/1950 Rate valid till 21TH MAR,2026-03-13_as23.eml
2026-03-13,NANSHA,KOLKATA,1950,2150,ocean_star,as23@oceanstarsz.com,ONE USD1950/2150 Rate valid till 21TH MAR,2026-03-13_as23.eml
2026-03-13,NANSHA,KOLKATA,2250,2750,ocean_star,as23@oceanstarsz.com,"CMA USD2250/2750 Rate valid till 21st MAR,21days free time",2026-03-13_as23.eml
2026-03-13,NINGBO,KOLKATA,1500,1550,ocean_star,as23@oceanstarsz.com,"MSC USD1500/1550 ETD21-MAR,10days free time",2026-03-13_as23.eml
2026-03-13,NINGBO,KOLKATA,1250,1550,ocean_star,as23@oceanstarsz.com,MTT USD1250/1550 ETD18-MAR,2026-03-13_as23.eml
2026-03-13,NINGBO,KOLKATA,2150,2250,ocean_star,as23@oceanstarsz.com,ONE USD2150/2250 ETD21-MAR,2026-03-13_as23.eml
2026-03-13,NINGBO,KOLKATA,1600,1800,ocean_star,as23@oceanstarsz.com,PIL USD1600/1800 ETD19-MAR,2026-03-13_as23.eml
2026-03-13,NINGBO,KOLKATA,1550,1750,ocean_star,as23@oceanstarsz.com,RCL USD1550/1750 ETD18-MAR,2026-03-13_as23.eml
2026-03-13,NINGBO,KOLKATA,1700,2150,ocean_star,as23@oceanstarsz.com,SITC USD1700/2150 ETD20-MAR,2026-03-13_as23.eml
2026-03-13,NINGBO,KOLKATA,1650,1950,ocean_star,as23@oceanstarsz.com,YML USD1650/1950 ETD17-MAR,2026-03-13_as23.eml
2026-03-13,SHANGHAI,KOLKATA,1450,1450,ocean_star,as23@oceanstarsz.com,MSC USD1450/1450 ETD18-MAR,2026-03-13_as23.eml
2026-03-13,SHANGHAI,KOLKATA,1950,2700,ocean_star,as23@oceanstarsz.com,SITC USD1950/2700 ETD18-MAR,2026-03-13_as23.eml
2026-03-13,SHANGHAI,KOLKATA,1750,1825,ocean_star,as23@oceanstarsz.com,IAL USD1750/1825 ETD16-MAR,2026-03-13_as23.eml
2026-03-13,SHANGHAI,KOLKATA,1150,1750,ocean_star,as23@oceanstarsz.com,WHL USD1150/1750 ETD18-MAR,2026-03-13_as23.eml
2026-03-13,SHANGHAI,KOLKATA,1600,2000,ocean_star,as23@oceanstarsz.com,RCL USD1600/2000 ETD17-MAR,2026-03-13_as23.eml
2026-03-13,SHANGHAI,KOLKATA,2075,2300,ocean_star,as23@oceanstarsz.com,YML USD2075/2300 ETD22-MAR,2026-03-13_as23.eml
2026-03-13,XIAMEN,KOLKATA,1500,1500,ocean_star,as23@oceanstarsz.com,"MSC USD1500/1500 ETD22-MAR,10days free time",2026-03-13_as23.eml
2026-03-13,XIAMEN,KOLKATA,1550,1650,ocean_star,as23@oceanstarsz.com,COSCO USD1550/1650 ETD16-MAR,2026-03-13_as23.eml
2026-03-13,XIAMEN,KOLKATA,1300,1650,ocean_star,as23@oceanstarsz.com,RCL USD1300/1650 ETD20-MAR,2026-03-13_as23.eml
2026-03-13,QINGDAO,KOLKATA,1550,1550,ocean_star,as23@oceanstarsz.com,COSCO USD1550/1550 ETD15-MAR,2026-03-13_as23.eml
2026-03-13,QINGDAO,KOLKATA,1800,1800,ocean_star,as23@oceanstarsz.com,"MSC USD1800/1800 ETD19-MAR,10days free time",2026-03-13_as23.eml
2026-03-13,QINGDAO,KOLKATA,2000,2200,ocean_star,as23@oceanstarsz.com,SITC USD2000/2200 ETD22-MAR,2026-03-13_as23.eml
2026-03-13,QINGDAO,KOLKATA,2050,2250,ocean_star,as23@oceanstarsz.com,PIL USD2050/2250 ETD13-MAR,2026-03-13_as23.eml
2026-03-13,TIANJIN,KOLKATA,2050,2450,ocean_star,as23@oceanstarsz.com,SITC USD2050/2450 ETD17-MAR,2026-03-13_as23.eml
2026-03-13,TIANJIN,KOLKATA,1900,1900,ocean_star,as23@oceanstarsz.com,COSCO USD1900/1900 ETD18-MAR,2026-03-13_as23.eml
2026-03-13,TIANJIN,KOLKATA,1750,1750,ocean_star,as23@oceanstarsz.com,MSC USD1750/1750 ETD18-MAR,2026-03-13_as23.eml
2026-03-13,DALIAN,KOLKATA,2275,2375,ocean_star,as23@oceanstarsz.com,"IAL USD2275/2375 ETD16-MAR,14 days free time",2026-03-13_as23.eml
2026-03-13,DALIAN,KOLKATA,1775,1775,ocean_star,as23@oceanstarsz.com,"MSC USD1775/1775 ETD21-MAR,10days free time",2026-03-13_as23.eml
2026-03-13,DALIAN,KOLKATA,1775,1875,ocean_star,as23@oceanstarsz.com,COSCO USD1775/1875 ETD20-MAR,2026-03-13_as23.eml
2026-03-13,DALIAN,KOLKATA,2460,2670,ocean_star,as23@oceanstarsz.com,SITC USD2460/2670 Rate valid till 15th MAR,2026-03-13_as23.eml
2026-03-13,SHEKOU,CHENNAI,750,800,ocean_star,as23@oceanstarsz.com,"SKR USD750/800, CLS: 18-Mar",2026-03-13_as23.eml
2026-03-13,SHEKOU,CHENNAI,750,850,ocean_star,as23@oceanstarsz.com,"TSL USD750/850, CLS: 17/19/21-Mar",2026-03-13_as23.eml
2026-03-13,SHEKOU,CHENNAI,850,950,ocean_star,as23@oceanstarsz.com,"KMTC USD850/950, CLS: 18-Mar",2026-03-13_as23.eml
2026-03-13,SHEKOU,CHENNAI,850,950,ocean_star,as23@oceanstarsz.com,"SJJ USD850/950, CLS: 17-Mar",2026-03-13_as23.eml
2026-03-13,SHEKOU,CHENNAI,850,950,ocean_star,as23@oceanstarsz.com,"NAMSUNG USD850/950, CLS: 23-Mar",2026-03-13_as23.eml
2026-03-13,SHEKOU,CHENNAI,950,950,ocean_star,as23@oceanstarsz.com,"IAL USD950/950, CLS: 15/17-Mar",2026-03-13_as23.eml
2026-03-13,SHEKOU,CHENNAI,1050,1050,ocean_star,as23@oceanstarsz.com,"WHL USD1050/1050, CLS: 18/20-Mar",2026-03-13_as23.eml
2026-03-13,SHEKOU,CHENNAI,1110,1270,ocean_star,as23@oceanstarsz.com,"SITC USD1110/1270, CLS: 21-Mar",2026-03-13_as23.eml
2026-03-13,SHEKOU,CHENNAI,1150,1250,ocean_star,as23@oceanstarsz.com,"KMTC USD1150/1250, CLS: 15-Mar",2026-03-13_as23.eml
2026-03-13,SHEKOU,CHENNAI,1350,1550,ocean_star,as23@oceanstarsz.com,"EMC USD1350/1550, CLS: 19/22-Mar",2026-03-13_as23.eml
2026-03-13,NANSHA,CHENNAI,950,950,ocean_star,as23@oceanstarsz.com,"WHL USD950/950, CLS: 19-Mar",2026-03-13_as23.eml
2026-03-13,NANSHA,CHENNAI,1250,1250,ocean_star,as23@oceanstarsz.com,"IAL USD1250/1250, CLS: 17/20/21-Mar",2026-03-13_as23.eml
2026-03-13,NANSHA,CHENNAI,1000,1050,ocean_star,as23@oceanstarsz.com,"COSCO USD1000/1050, Rate valid to 21-Mar",2026-03-13_as23.eml
2026-03-13,NINGBO,CHENNAI,1000,1050,ocean_star,as23@oceanstarsz.com,"NSS USD1000/1050, ETD: 17-Mar",2026-03-13_as23.eml
2026-03-13,NINGBO,CHENNAI,1150,1200,ocean_star,as23@oceanstarsz.com,"TSL USD1150/1200, ETD: 17-Mar",2026-03-13_as23.eml
2026-03-13,NINGBO,CHENNAI,1150,1250,ocean_star,as23@oceanstarsz.com,"WHL USD1150/1250, ETD: 20-Mar",2026-03-13_as23.eml
2026-03-13,NINGBO,CHENNAI,1100,1100,ocean_star,as23@oceanstarsz.com,"COSCO USD1100/1100, ETD: 26-Mar",2026-03-13_as23.eml
2026-03-13,NINGBO,CHENNAI,1200,1300,ocean_star,as23@oceanstarsz.com,"ONE USD1200/1300, ETD: 26-Mar",2026-03-13_as23.eml
2026-03-13,SHANGHAI,CHENNAI,1050,1200,ocean_star,as23@oceanstarsz.com,"PERMA USD1050/1200, ETD: 17-Mar",2026-03-13_as23.eml
2026-03-13,SHANGHAI,CHENNAI,1050,1150,ocean_star,as23@oceanstarsz.com,"SNL USD1050/1150, ETD: 19/21-Mar",2026-03-13_as23.eml
2026-03-13,SHANGHAI,CHENNAI,1150,1250,ocean_star,as23@oceanstarsz.com,"EMC USD1150/1250, ETD: 20-Mar",2026-03-13_as23.eml
2026-03-13,SHANGHAI,CHENNAI,1100,1100,ocean_star,as23@oceanstarsz.com,"WHL USD1100/1100, ETD: 18/21-Mar",2026-03-13_as23.eml
2026-03-13,SHANGHAI,CHENNAI,1250,1350,ocean_star,as23@oceanstarsz.com,"KMTC USD1250/1350, ETD: 17/20-Mar",2026-03-13_as23.eml
2026-03-13,SHANGHAI,CHENNAI,985,1110,ocean_star,as23@oceanstarsz.com,"OOCL USD985/1110, ETD: 20/23/26-Mar",2026-03-13_as23.eml
2026-03-13,QINGDAO,CHENNAI,1253,1403,ocean_star,as23@oceanstarsz.com,"SLS USD1253/1403, ETD: 26-Mar",2026-03-13_as23.eml
2026-03-13,QINGDAO,CHENNAI,1450,1550,ocean_star,as23@oceanstarsz.com,"IAL USD1450/1550, ETD: 24-Mar",2026-03-13_as23.eml
2026-03-13,QINGDAO,CHENNAI,1450,1450,ocean_star,as23@oceanstarsz.com,"SNL USD1450/1450, ETD: 25-Mar",2026-03-13_as23.eml
2026-03-13,QINGDAO,CHENNAI,1500,1550,ocean_star,as23@oceanstarsz.com,"TSL USD1500/1550, ETD: 25/29-Mar",2026-03-13_as23.eml
2026-03-13,QINGDAO,CHENNAI,1600,1600,ocean_star,as23@oceanstarsz.com,"COSCO USD1600/1600, ETD: 20-Mar",2026-03-13_as23.eml
2026-03-13,QINGDAO,CHENNAI,1600,1600,ocean_star,as23@oceanstarsz.com,"WHL USD1600/1600, ETD: 24-Mar",2026-03-13_as23.eml
2026-03-13,TIANJIN,CHENNAI,1400,1500,ocean_star,as23@oceanstarsz.com,"TSL USD1400/1500, ETD: 18-Mar",2026-03-13_as23.eml
2026-03-13,TIANJIN,CHENNAI,1250,1350,ocean_star,as23@oceanstarsz.com,"WHL USD1250/1350, ETD: 21-Mar",2026-03-13_as23.eml
2026-03-13,TIANJIN,CHENNAI,1250,1250,ocean_star,as23@oceanstarsz.com,"COSCO USD1250/1250, ETD: 25-Mar",2026-03-13_as23.eml
2026-03-13,TIANJIN,CHENNAI,1250,1250,ocean_star,as23@oceanstarsz.com,"MSC USD1250/1250, Rate valid to 22-Mar",2026-03-13_as23.eml
2026-03-13,TIANJIN,CHENNAI,1400,1500,ocean_star,as23@oceanstarsz.com,"KMTC USD1400/1500, Rate valid to 20-Mar",2026-03-13_as23.eml
2026-03-13,XIAMEN,CHENNAI,1150,1150,ocean_star,as23@oceanstarsz.com,"RCL USD1150/1150, ETD: 17-Mar",2026-03-13_as23.eml
2026-03-13,XIAMEN,CHENNAI,1050,1050,ocean_star,as23@oceanstarsz.com,"MSC USD1050/1050, ETD: 22-Mar",2026-03-13_as23.eml
2026-03-13,XIAMEN,CHENNAI,1150,1150,ocean_star,as23@oceanstarsz.com,"COSCO USD1150/1150, ETD: 17-Mar",2026-03-13_as23.eml
2026-03-13,XIAMEN,CHENNAI,1200,1200,ocean_star,as23@oceanstarsz.com,"IAL USD1200/1200, ETD: 16-Mar",2026-03-13_as23.eml
2026-03-13,DALIAN,CHENNAI,1275,1275,ocean_star,as23@oceanstarsz.com,"MSC USD1275/1275, Rate valid to 21-Mar",2026-03-13_as23.eml
2026-03-13,DALIAN,CHENNAI,1475,1475,ocean_star,as23@oceanstarsz.com,"COSCO USD1475/1475, Rate valid to 22-Mar",2026-03-13_as23.eml
2026-03-13,DALIAN,CHENNAI,1450,1550,ocean_star,as23@oceanstarsz.com,"EMC USD1450/1550, Rate valid to 31-Mar",2026-03-13_as23.eml
2026-03-13,DALIAN,CHENNAI,1350,1350,ocean_star,as23@oceanstarsz.com,MSC via mun USD1350/1350 ETD 21-MAR.indirect,2026-03-13_as23.eml
2026-03-13,DALIAN,CHENNAI,1300,1400,ocean_star,as23@oceanstarsz.com,ESL via mun USD1300/1400 ETD 16-MAR,2026-03-13_as23.eml
2026-03-13,DALIAN,CHENNAI,1350,1450,ocean_star,as23@oceanstarsz.com,ESL via mun USD1350/1450 ETD 19/23-MAR,2026-03-13_as23.eml
2026-03-13,DALIAN,CHENNAI,1400,1500,ocean_star,as23@oceanstarsz.com,ZIM via pip USD1400/1500 ETD 16/20-MAR,2026-03-13_as23.eml
2026-03-13,DALIAN,CHENNAI,1450,1750,ocean_star,as23@oceanstarsz.com,ONE via pip USD1450/1750 ETD 16/23-MAR,2026-03-13_as23.eml
2026-03-13,DALIAN,CHENNAI,1350,1550,ocean_star,as23@oceanstarsz.com,OOCL via pip USD1350/1550 ETD 16/20-MAR,2026-03-13_as23.eml
2026-03-13,DALIAN,CHENNAI,1350,1350,ocean_star,as23@oceanstarsz.com,COSCO via pip/mun USD1350/1350 ETD 15/19/17/20-MAR,2026-03-13_as23.eml
2026-03-13,DALIAN,CHENNAI,1760,1760,ocean_star,as23@oceanstarsz.com,HMM via pip USD1760/1760 ETD 17-MAR,2026-03-13_as23.eml
2026-03-13,DALIAN,CHENNAI,2360,2560,ocean_star,as23@oceanstarsz.com,"HMM via pip USD2360/2560 ETD 17-MAR.ihc prepaid .(ICD TKD, Dadri, PIYALA, FARIDABAD)",2026-03-13_as23.eml
2026-03-13,DALIAN,CHENNAI,,2564,ocean_star,as23@oceanstarsz.com,CMA via pip/mun USD2564/40HQ ETD 15/17/20-MAR..ihc prepaid,2026-03-13_as23.eml
2026-03-13,DALIAN,CHENNAI,150,150,ocean_star,as23@oceanstarsz.com,"（INPPG/INMUZ/INPGH/INSH1,offer+USD150/150 on top above ICD allin rate）",2026-03-13_as23.eml
2026-03-13,DALIAN,CHENNAI,1350,1350,ocean_star,as23@oceanstarsz.com,MSC via mun USD1350/1350 ETD 20-MAR,2026-03-13_as23.eml
2026-03-13,DALIAN,CHENNAI,1350,1450,ocean_star,as23@oceanstarsz.com,ESL via mun USD1350/1450 ETD 18/22-MAR,2026-03-13_as23.eml
2026-03-13,DALIAN,CHENNAI,1350,1350,ocean_star,as23@oceanstarsz.com,COSCO via mun USD1350/1350 ETD 21-MAR,2026-03-13_as23.eml
2026-03-13,DALIAN,CHENNAI,1500,1650,ocean_star,as23@oceanstarsz.com,ZIM via mun USD1500/1650 Valid to 21-MAR,2026-03-13_as23.eml
2026-03-13,DALIAN,CHENNAI,1600,1900,ocean_star,as23@oceanstarsz.com,ONE via pip USD1600/1900 Valid till 13-21 MAR,2026-03-13_as23.eml
2026-03-13,DALIAN,CHENNAI,1650,1650,ocean_star,as23@oceanstarsz.com,COSCO via pip USD1650/1650 ETD 17-MAR,2026-03-13_as23.eml
2026-03-13,DALIAN,CHENNAI,1600,1600,ocean_star,as23@oceanstarsz.com,OOCL via pip USD1600/1600 ETD 17-MAR,2026-03-13_as23.eml
2026-03-13,DALIAN,CHENNAI,1600,1600,ocean_star,as23@oceanstarsz.com,ZIM via pip USD1600/1600 ETD 17-MAR,2026-03-13_as23.eml
2026-03-13,DALIAN,CHENNAI,1400,1400,ocean_star,as23@oceanstarsz.com,MSC via mun USD1400/1400 ETD 22-MAR,2026-03-13_as23.eml
2026-03-13,DALIAN,CHENNAI,1650,1650,ocean_star,as23@oceanstarsz.com,ESL via mundra USD1650/1650 ETD 17-MAR,2026-03-13_as23.eml
2026-03-13,DALIAN,CHENNAI,1450,1450,ocean_star,as23@oceanstarsz.com,ZIM via mun USD1450/1450 ETD 23/25-MAR,2026-03-13_as23.eml
2026-03-13,DALIAN,CHENNAI,1450,1650,ocean_star,as23@oceanstarsz.com,ESL via mun USD1450/1650 ETD 23/25-MAR,2026-03-13_as23.eml
2026-03-13,DALIAN,CHENNAI,1450,1450,ocean_star,as23@oceanstarsz.com,MSC via mun USD1450/1450 ETD 22-MAR,2026-03-13_as23.eml
2026-03-13,DALIAN,CHENNAI,1400,1400,ocean_star,as23@oceanstarsz.com,PERMA via mun USD1400/1400 ETD 21-MAR,2026-03-13_as23.eml
2026-03-13,DALIAN,CHENNAI,1500,1550,ocean_star,as23@oceanstarsz.com,ONE via pip USD1500/1550 ETD 21-MAR,2026-03-13_as23.eml
2026-03-13,DALIAN,CHENNAI,1560,1560,ocean_star,as23@oceanstarsz.com,HMM via pip USD1560/1560 ETD 21-MAR,2026-03-13_as23.eml
2026-03-13,DALIAN,CHENNAI,1500,1500,ocean_star,as23@oceanstarsz.com,PERMA via mun USD1500/1500 ETD 21-MAR,2026-03-13_as23.eml
2026-03-13,DALIAN,CHENNAI,1600,1650,ocean_star,as23@oceanstarsz.com,ESL via mun USD1600/1650 ETD 22/23-MAR,2026-03-13_as23.eml
2026-03-13,DALIAN,CHENNAI,1500,1510,ocean_star,as23@oceanstarsz.com,OOCL via pip/mun USD1500/1510 ETD 17/15-MAR,2026-03-13_as23.eml
2026-03-13,DALIAN,CHENNAI,1800,1810,ocean_star,as23@oceanstarsz.com,OOCL via mun USD1800/1810 ETD 21-MAR,2026-03-13_as23.eml
2026-03-13,DALIAN,CHENNAI,1550,1650,ocean_star,as23@oceanstarsz.com,ONE via pip USD1550/1650 ETD 18-MAR,2026-03-13_as23.eml
2026-03-13,DALIAN,CHENNAI,1650,1650,ocean_star,as23@oceanstarsz.com,ZIM via pip/mun USD1650/1650 ETD 17/20/22/23-MAR,2026-03-13_as23.eml
2026-03-13,DALIAN,CHENNAI,1500,1500,ocean_star,as23@oceanstarsz.com,MSC via mun USD1500/1500 ETD 20-MAR,2026-03-13_as23.eml
2026-03-13,DALIAN,CHENNAI,,2614,ocean_star,as23@oceanstarsz.com,"CMA via pip USD2614/40HQ ETD 17-MAR.ihc prepaid（INPPG/INMUZ/INPGH/INSH1,offer+USD150/150 on top above ICD allin rate）",2026-03-13_as23.eml
2026-03-13,DALIAN,CHENNAI,1700,1800,ocean_star,as23@oceanstarsz.com,PERMA via mun USD1700/1800 ETD 24-MAR,2026-03-13_as23.eml
2026-03-13,DALIAN,CHENNAI,1600,1800,ocean_star,as23@oceanstarsz.com,ESL via mun USD1600/1800 ETD 17/22-MAR,2026-03-13_as23.eml
2026-03-13,DALIAN,CHENNAI,1850,1750,ocean_star,as23@oceanstarsz.com,COSCO via mun USD1850/1750 ETD 20-MAR,2026-03-13_as23.eml
2026-03-13,DALIAN,CHENNAI,2050,2050,ocean_star,as23@oceanstarsz.com,OOCL via mun USD2050/2050 ETD 20-MAR,2026-03-13_as23.eml
2026-03-13,DALIAN,CHENNAI,2000,2000,ocean_star,as23@oceanstarsz.com,MSC via mun USD2000/2000 ETD 16-MAR,2026-03-13_as23.eml
2026-03-13,DALIAN,CHENNAI,1800,1900,ocean_star,as23@oceanstarsz.com,PERMA via mun USD1800/1900 ETD 22-MAR,2026-03-13_as23.eml
2026-03-13,DALIAN,CHENNAI,1800,2000,ocean_star,as23@oceanstarsz.com,ESL via mun USD1800/2000 ETD 22-MAR,2026-03-13_as23.eml
2026-03-13,DALIAN,CHENNAI,1900,1900,ocean_star,as23@oceanstarsz.com,ZIM via pip USD1900/1900 ETD 19-MAR,2026-03-13_as23.eml
2026-03-13,DALIAN,CHENNAI,1900,1900,ocean_star,as23@oceanstarsz.com,OOCL via pip USD1900/1900 ETD 19-MAR,2026-03-13_as23.eml
2026-03-13,DALIAN,CHENNAI,1900,1900,ocean_star,as23@oceanstarsz.com,MSC via mun USD1900/1900 ETD 21-MAR,2026-03-13_as23.eml
2026-03-13,DALIAN,CHENNAI,1900,1900,ocean_star,as23@oceanstarsz.com,COSCO via pip USD1900/1900 ETD 21-MAR,2026-03-13_as23.eml
2026-03-13,DALIAN,CHENNAI,1850,1850,ocean_star,as23@oceanstarsz.com,OOCL via pip USD1850/1850 ETD 21-MAR,2026-03-13_as23.eml
2026-03-16,SHENZHEN,KOLKATA,1375,1575,ocean_star,as23@oceanstarsz.com,RCL USD1375/1575 ETD22-MAR,2026-03-16_as23.eml
2026-03-16,SHENZHEN,KOLKATA,1900,2850,ocean_star,as23@oceanstarsz.com,PIL USD1900/2850 ETD24/28-MAR,2026-03-16_as23.eml
2026-03-16,SHENZHEN,KOLKATA,1875,2800,ocean_star,as23@oceanstarsz.com,SITC USD1875/2800 ETD23-MAR,2026-03-16_as23.eml
2026-03-16,SHENZHEN,KOLKATA,1850,2050,ocean_star,as23@oceanstarsz.com,ONE USD1850/2050 Rate valid till 21TH MAR,2026-03-16_as23.eml
2026-03-16,SHENZHEN,KOLKATA,1450,1450,ocean_star,as23@oceanstarsz.com,"MSC USD1450/1450 ETD22-MAR,10days free time",2026-03-16_as23.eml
2026-03-16,SHENZHEN,KOLKATA,1750,1950,ocean_star,as23@oceanstarsz.com,COSCO USD1750/1950 Rate valid till 21TH MAR,2026-03-16_as23.eml
2026-03-16,SHENZHEN,KOLKATA,1650,1950,ocean_star,as23@oceanstarsz.com,WHL USD1650/1950 ETD21-MAR,2026-03-16_as23.eml
2026-03-16,SHENZHEN,KOLKATA,1800,2250,ocean_star,as23@oceanstarsz.com,"CMA USD1800/2250 Rate valid till 21st MAR,21days free time",2026-03-16_as23.eml
2026-03-16,NANSHA,KOLKATA,1450,1450,ocean_star,as23@oceanstarsz.com,"MSC USD1450/1450 ETD21-MAR,10days free time",2026-03-16_as23.eml
2026-03-16,NANSHA,KOLKATA,1750,1950,ocean_star,as23@oceanstarsz.com,COSCO USD1750/1950 Rate valid till 21TH MAR,2026-03-16_as23.eml
2026-03-16,NANSHA,KOLKATA,1950,2150,ocean_star,as23@oceanstarsz.com,ONE USD1950/2150 Rate valid till 21TH MAR,2026-03-16_as23.eml
2026-03-16,NANSHA,KOLKATA,1800,2250,ocean_star,as23@oceanstarsz.com,"CMA USD1800/2250 Rate valid till 21st MAR,21days free time",2026-03-16_as23.eml
2026-03-16,NINGBO,KOLKATA,1500,1550,ocean_star,as23@oceanstarsz.com,"MSC USD1500/1550 ETD21-MAR,10days free time",2026-03-16_as23.eml
2026-03-16,NINGBO,KOLKATA,1250,1550,ocean_star,as23@oceanstarsz.com,MTT USD1250/1550 ETD18-MAR,2026-03-16_as23.eml
2026-03-16,NINGBO,KOLKATA,2150,2250,ocean_star,as23@oceanstarsz.com,ONE USD2150/2250 ETD21-MAR,2026-03-16_as23.eml
